TIME,AMPLITUDE
1.399317739462764e-03,2.468617e-01
1.399355588412197e-03,2.468575e-01
1.399393735384853e-03,2.468501e-01
1.399470029330165e-03,2.468273e-01
1.399622617220790e-03,2.467595e-01
1.399927793002040e-03,2.465748e-01
1.400538144564540e-03,2.461312e-01
1.401758847689540e-03,2.451757e-01
1.404200253939540e-03,2.432310e-01
1.404810605502040e-03,2.427405e-01
1.406031308627040e-03,2.417502e-01
1.406045613741787e-03,2.417384e-01
1.406102834200771e-03,2.416902e-01
1.406179128146083e-03,2.416246e-01
1.406331716036708e-03,2.414895e-01
1.406636891817958e-03,2.412071e-01
1.407014333500204e-03,2.408407e-01
1.407325100095557e-03,2.405257e-01
1.407769997041274e-03,2.400621e-01
1.408249219453333e-03,2.395572e-01
1.408962563261814e-03,2.388038e-01
1.409960039966405e-03,2.377556e-01
1.411505853664976e-03,2.361493e-01
1.413986937099685e-03,2.336217e-01
1.418330782638731e-03,2.293559e-01
1.427018473716822e-03,2.212808e-01
1.436784098716822e-03,2.128357e-01
1.446549723716822e-03,2.050890e-01
1.456315348716822e-03,1.980151e-01
1.466080973716822e-03,1.915694e-01
1.475846598716822e-03,1.857102e-01
1.485612223716822e-03,1.803983e-01
1.495377848716822e-03,1.755968e-01
1.505143473716822e-03,1.712714e-01
1.514909098716822e-03,1.673896e-01
1.524674723716822e-03,1.639212e-01
1.534440348716822e-03,1.608378e-01
1.544205973716822e-03,1.581127e-01
1.553971598716822e-03,1.557210e-01
1.563737223716822e-03,1.536393e-01
1.573502848716822e-03,1.518457e-01
1.583268473716822e-03,1.503195e-01
1.593034098716822e-03,1.490417e-01
1.602799723716822e-03,1.479942e-01
1.612565348716822e-03,1.471600e-01
1.622330973716822e-03,1.465235e-01
1.632096598716822e-03,1.460698e-01
1.641862223716822e-03,1.457850e-01
1.651627848716822e-03,1.456562e-01
1.661393473716822e-03,1.456713e-01
1.671159098716822e-03,1.458189e-01
1.680924723716822e-03,1.460885e-01
1.690690348716822e-03,1.464700e-01
1.700455973716822e-03,1.469543e-01
1.710221598716822e-03,1.475326e-01
1.719987223716822e-03,1.481969e-01
1.729752848716822e-03,1.489395e-01
1.739518473716822e-03,1.497535e-01
1.749284098716822e-03,1.506321e-01
1.759049723716822e-03,1.515693e-01
1.768815348716822e-03,1.525594e-01
1.778580973716822e-03,1.535968e-01
1.788346598716822e-03,1.546768e-01
1.798112223716822e-03,1.557945e-01
1.807877848716822e-03,1.569456e-01
1.817643473716822e-03,1.581262e-01
1.827409098716822e-03,1.593325e-01
1.837174723716822e-03,1.605609e-01
1.846940348716822e-03,1.618083e-01
1.856705973716822e-03,1.630716e-01
1.866471598716822e-03,1.643479e-01
1.876237223716822e-03,1.656348e-01
1.886002848716822e-03,1.669298e-01
1.895768473716822e-03,1.682306e-01
1.905534098716822e-03,1.695352e-01
1.915299723716822e-03,1.708417e-01
1.925065348716822e-03,1.721483e-01
1.934830973716822e-03,1.734534e-01
1.944596598716822e-03,1.747555e-01
1.954362223716822e-03,1.760532e-01
1.964127848716822e-03,1.773453e-01
1.971936048972025e-03,1.783742e-01
1.972393812643900e-03,1.784341e-01
1.973004164206400e-03,1.785131e-01
1.974224867331400e-03,1.786648e-01
1.974703896130007e-03,1.786805e-01
1.974994593916933e-03,1.786037e-01
1.975151763603538e-03,1.785085e-01
1.975317609316107e-03,1.783934e-01
1.975429087083141e-03,1.783263e-01
1.975548733843156e-03,1.782626e-01
1.975694732683354e-03,1.781915e-01
1.975886073962179e-03,1.781062e-01
1.976262607045626e-03,1.779485e-01
1.977000475994894e-03,1.776362e-01
1.978476213893430e-03,1.769142e-01
1.981427689690501e-03,1.748849e-01
1.987330641284645e-03,1.660689e-01
1.997096266284645e-03,1.313110e-01
2.003290125685839e-03,7.707699e-02
2.010938323673976e-03,-3.999104e-02
2.016924865698720e-03,-1.453800e-01
2.019837811635393e-03,-1.759147e-01
2.023942156060199e-03,-1.829778e-01
2.026490774957674e-03,-1.819346e-01
2.029934985783639e-03,-1.801873e-01
2.030796038490131e-03,-1.797034e-01
2.032518143903113e-03,-1.786931e-01
2.035964036472646e-03,-1.764961e-01
2.035967399959781e-03,-1.764940e-01
2.035987580882589e-03,-1.764810e-01
2.036014488779667e-03,-1.764632e-01
2.036068304573823e-03,-1.764265e-01
2.036175936162134e-03,-1.763507e-01
2.036344228926413e-03,-1.762240e-01
2.036579381642917e-03,-1.760262e-01
2.036831939339035e-03,-1.757862e-01
2.036988576120554e-03,-1.756211e-01
2.037238543971179e-03,-1.753401e-01
2.037496922212297e-03,-1.750410e-01
2.037887677898720e-03,-1.745817e-01
2.038419068676529e-03,-1.739554e-01
2.039242684699317e-03,-1.729889e-01
2.040534110912229e-03,-1.714890e-01
2.042718929308942e-03,-1.690017e-01
2.047088566102368e-03,-1.641977e-01
2.054197017111793e-03,-1.567555e-01
2.061174930571345e-03,-1.498276e-01
2.064604454583176e-03,-1.465967e-01
2.068315677084637e-03,-1.432416e-01
2.070592870025609e-03,-1.412474e-01
2.073824673722006e-03,-1.385273e-01
2.080288281114802e-03,-1.333332e-01
2.086396614134916e-03,-1.287395e-01
2.096162239134916e-03,-1.219993e-01
2.105927864134916e-03,-1.158861e-01
2.115693489134915e-03,-1.104238e-01
2.125459114134915e-03,-1.055678e-01
2.144990364134915e-03,-9.750981e-02
2.154755989134915e-03,-9.423185e-02
2.164521614134914e-03,-9.140788e-02
2.174287239134914e-03,-8.900562e-02
2.184052864134914e-03,-8.699483e-02
2.193818489134914e-03,-8.534721e-02
2.203584114134914e-03,-8.403622e-02
2.213349739134913e-03,-8.303704e-02
2.223115364134913e-03,-8.232641e-02
2.232880989134913e-03,-8.188257e-02
2.242646614134913e-03,-8.168516e-02
2.252412239134912e-03,-8.171511e-02
2.262177864134912e-03,-8.195459e-02
2.271943489134912e-03,-8.238693e-02
2.281709114134912e-03,-8.299653e-02
2.291474739134912e-03,-8.376873e-02
2.301698127806786e-03,-8.470263e-02
2.302308479369286e-03,-8.476556e-02
2.303529182494287e-03,-8.489246e-02
2.305330848104907e-03,-8.508068e-02
2.305483873772169e-03,-8.509649e-02
2.305789925106693e-03,-8.512703e-02
2.306066564562669e-03,-8.515183e-02
2.306289338516933e-03,-8.516800e-02
2.306315230111020e-03,-8.516908e-02
2.306367013299194e-03,-8.516859e-02
2.306439671085071e-03,-8.516023e-02
2.306520202289810e-03,-8.513589e-02
2.306587999212472e-03,-8.510219e-02
2.306663985664561e-03,-8.505852e-02
2.306737599157393e-03,-8.502059e-02
2.306826636357519e-03,-8.498421e-02
2.306955427527995e-03,-8.494516e-02
2.307213009868945e-03,-8.488985e-02
2.307728174550847e-03,-8.480525e-02
2.308758503914649e-03,-8.464265e-02
2.310819162642255e-03,-8.426303e-02
2.314940480097465e-03,-8.328663e-02
2.322572940783759e-03,-8.077027e-02
2.332338565783759e-03,-7.570182e-02
2.342104190783758e-03,-6.534467e-02
2.351869815783758e-03,-3.927302e-02
2.360626366017437e-03,1.437328e-02
2.369913888637237e-03,1.097127e-01
2.378516596807295e-03,2.140080e-01
2.383059036751692e-03,2.519607e-01
2.388434165046821e-03,2.640327e-01
2.392763889213302e-03,2.620870e-01
2.397490701894362e-03,2.585185e-01
2.405000226489290e-03,2.526090e-01
2.406220929614290e-03,2.516441e-01
2.408662335864290e-03,2.497711e-01
2.409272687426790e-03,2.492610e-01
2.410493390551790e-03,2.481824e-01
2.410944862795042e-03,2.477547e-01
2.411415313956390e-03,2.472696e-01
2.411853543985363e-03,2.467983e-01
2.412429439024478e-03,2.461697e-01
2.413090555661980e-03,2.454467e-01
2.414154708491338e-03,2.442892e-01
2.415973157484780e-03,2.423390e-01
2.419610055471663e-03,2.385500e-01
2.426883851445429e-03,2.313264e-01
2.436649476445429e-03,2.222472e-01
2.446415101445428e-03,2.138744e-01
2.456180726445428e-03,2.062111e-01
2.465946351445428e-03,1.992108e-01
2.475711976445428e-03,1.928295e-01
2.485477601445428e-03,1.870260e-01
2.495243226445427e-03,1.817619e-01
2.505008851445427e-03,1.770008e-01
2.514774476445427e-03,1.727089e-01
2.524540101445427e-03,1.688544e-01
2.534305726445427e-03,1.654073e-01
2.544071351445426e-03,1.623398e-01
2.553836976445426e-03,1.596256e-01
2.563602601445426e-03,1.572402e-01
2.573368226445426e-03,1.551604e-01
2.583133851445425e-03,1.533648e-01
2.592899476445425e-03,1.518331e-01
2.602665101445425e-03,1.505463e-01
2.612430726445425e-03,1.494867e-01
2.622196351445425e-03,1.486378e-01
2.631961976445424e-03,1.479838e-01
2.641727601445424e-03,1.475103e-01
2.651493226445424e-03,1.472037e-01
2.661258851445424e-03,1.470511e-01
2.671024476445424e-03,1.470405e-01
2.680790101445423e-03,1.471610e-01
2.690555726445423e-03,1.474019e-01
2.700321351445423e-03,1.477534e-01
2.710086976445423e-03,1.482066e-01
2.719852601445423e-03,1.487528e-01
2.729618226445422e-03,1.493840e-01
2.739383851445422e-03,1.500927e-01
2.749149476445422e-03,1.508721e-01
2.758915101445422e-03,1.517156e-01
2.768680726445422e-03,1.526171e-01
2.778446351445421e-03,1.535710e-01
2.788211976445421e-03,1.545719e-01
2.797977601445421e-03,1.556150e-01
2.807743226445421e-03,1.566956e-01
2.817508851445420e-03,1.578096e-01
2.827274476445420e-03,1.589528e-01
2.837040101445420e-03,1.601217e-01
2.846805726445420e-03,1.613127e-01
2.856571351445420e-03,1.625227e-01
2.866336976445419e-03,1.637486e-01
2.876102601445419e-03,1.649877e-01
2.885868226445419e-03,1.662375e-01
2.895633851445419e-03,1.674955e-01
2.905399476445419e-03,1.687595e-01
2.915165101445418e-03,1.700276e-01
2.924930726445418e-03,1.712978e-01
2.934696351445418e-03,1.725684e-01
2.944461976445418e-03,1.738378e-01
2.954227601445418e-03,1.751044e-01
2.963993226445417e-03,1.763681e-01
2.965213929570418e-03,1.765257e-01
2.967655335820418e-03,1.768400e-01
2.969421896120201e-03,1.770664e-01
2.970839406858313e-03,1.772454e-01
2.971590550136628e-03,1.773207e-01
2.972025118430278e-03,1.772902e-01
2.972261756259898e-03,1.771843e-01
2.972370801611344e-03,1.771063e-01
2.972437084178090e-03,1.770610e-01
2.972506488750032e-03,1.770184e-01
2.972571237293944e-03,1.769805e-01
2.972700734381768e-03,1.769105e-01
2.972825575350183e-03,1.768482e-01
2.973067175296799e-03,1.767382e-01
2.973550375190033e-03,1.765309e-01
2.974516774976501e-03,1.761009e-01
2.976449574549437e-03,1.750483e-01
2.980315173695308e-03,1.716654e-01
2.988046371987052e-03,1.570883e-01
2.995541753530282e-03,1.226419e-01
3.001640795973787e-03,6.186884e-02
3.008460147405105e-03,-4.646708e-02
3.012674137808158e-03,-1.265833e-01
3.015323430581201e-03,-1.660680e-01
3.018159463062091e-03,-1.822145e-01
3.021076199080162e-03,-1.831568e-01
3.023987609783839e-03,-1.817952e-01
3.027648905149225e-03,-1.800018e-01
3.033751195087831e-03,-1.765026e-01
3.033751227893977e-03,-1.765026e-01
3.033751293506271e-03,-1.765025e-01
3.033751424730857e-03,-1.765023e-01
3.033751687180030e-03,-1.765019e-01
3.033767959028739e-03,-1.764766e-01
3.033784755775794e-03,-1.764519e-01
3.033818349269903e-03,-1.764061e-01
3.033885536258122e-03,-1.763255e-01
3.034019910234560e-03,-1.761916e-01
3.034288658187436e-03,-1.759698e-01
3.034826154093188e-03,-1.755600e-01
3.035067317546341e-03,-1.753571e-01
3.035330888841075e-03,-1.750991e-01
3.035555607727908e-03,-1.748570e-01
3.035820091808333e-03,-1.745578e-01
3.036124744210909e-03,-1.742061e-01
3.036597825125947e-03,-1.736565e-01
3.037275698268262e-03,-1.728703e-01
3.038343128637165e-03,-1.716430e-01
3.040477989374970e-03,-1.692337e-01
3.044747710850581e-03,-1.645702e-01
3.051278454656441e-03,-1.578000e-01
3.060442130519812e-03,-1.488346e-01
3.064324516861657e-03,-1.452552e-01
3.068708947514097e-03,-1.414127e-01
3.071231849023431e-03,-1.392800e-01
3.074633109833681e-03,-1.365280e-01
3.081435631454182e-03,-1.313340e-01
3.091201256454182e-03,-1.244408e-01
3.100966881454182e-03,-1.181962e-01
3.110732506454182e-03,-1.126111e-01
3.120498131454182e-03,-1.076401e-01
3.140029381454181e-03,-9.937404e-02
3.149795006454181e-03,-9.600208e-02
3.159560631454181e-03,-9.309024e-02
3.169326256454180e-03,-9.060586e-02
3.179091881454180e-03,-8.851837e-02
3.188857506454180e-03,-8.679908e-02
3.198623131454180e-03,-8.542117e-02
3.208388756454180e-03,-8.435953e-02
3.218154381454179e-03,-8.359060e-02
3.227920006454179e-03,-8.309238e-02
3.237685631454179e-03,-8.284424e-02
3.247451256454179e-03,-8.282689e-02
3.257216881454179e-03,-8.302230e-02
3.266982506454178e-03,-8.341358e-02
3.276748131454178e-03,-8.398494e-02
3.286513756454178e-03,-8.472162e-02
3.296279381454178e-03,-8.560953e-02
3.306045006454178e-03,-8.660435e-02
3.306502770126053e-03,-8.665518e-02
3.307113121688552e-03,-8.672343e-02
3.308333824813553e-03,-8.685505e-02
3.308912054863378e-03,-8.691058e-02
3.308953532551131e-03,-8.691296e-02
3.309036487926637e-03,-8.691151e-02
3.309123242290163e-03,-8.689716e-02
3.309203427095124e-03,-8.686686e-02
3.309256904862734e-03,-8.683806e-02
3.309324566865832e-03,-8.680020e-02
3.309401463403848e-03,-8.676347e-02
3.309494000420449e-03,-8.672931e-02
3.309656305092943e-03,-8.668660e-02
3.309980914437930e-03,-8.662721e-02
3.310630133127906e-03,-8.653207e-02
3.311928570507856e-03,-8.633377e-02
3.314525445267756e-03,-8.584791e-02
3.319719194787557e-03,-8.454740e-02
3.328909641538193e-03,-8.122012e-02
3.338675266538193e-03,-7.525925e-02
3.348440891538193e-03,-6.170154e-02
3.358206516538193e-03,-2.802074e-02
3.366573862918823e-03,3.230818e-02
3.375492667490717e-03,1.305079e-01
3.382523855715494e-03,2.159734e-01
3.386813394092728e-03,2.497126e-01
3.392953594383012e-03,2.611606e-01
3.397362474435022e-03,2.589509e-01
3.402230130177873e-03,2.551823e-01
3.410435858360626e-03,2.485848e-01
3.411656561485626e-03,2.476027e-01
3.414097967735626e-03,2.457026e-01
3.414174261680938e-03,2.456341e-01
3.414326849571563e-03,2.454822e-01
3.414632025352814e-03,2.451703e-01
3.415179638802803e-03,2.445941e-01
3.415736353085272e-03,2.439942e-01
3.416244325358438e-03,2.434399e-01
3.416956071843023e-03,2.426620e-01
3.418052756464246e-03,2.414702e-01
3.419689634940284e-03,2.397125e-01
3.422348729198793e-03,2.369165e-01
3.426968401953686e-03,2.322431e-01
3.436207747463472e-03,2.234114e-01
3.445973372463472e-03,2.147367e-01
3.455738997463471e-03,2.067832e-01
3.465504622463471e-03,1.995138e-01
3.475270247463471e-03,1.928832e-01
3.485035872463471e-03,1.868490e-01
3.494801497463471e-03,1.813715e-01
3.504567122463470e-03,1.764133e-01
3.514332747463470e-03,1.719396e-01
3.524098372463470e-03,1.679174e-01
3.533863997463470e-03,1.643160e-01
3.543629622463470e-03,1.611067e-01
3.553395247463469e-03,1.582623e-01
3.563160872463469e-03,1.557576e-01
3.572926497463469e-03,1.535688e-01
3.582692122463469e-03,1.516737e-01
3.592457747463469e-03,1.500513e-01
3.602223372463468e-03,1.486822e-01
3.611988997463468e-03,1.475481e-01
3.621754622463468e-03,1.466319e-01
3.631520247463468e-03,1.459174e-01
3.641285872463468e-03,1.453897e-01
3.651051497463467e-03,1.450346e-01
3.660817122463467e-03,1.448391e-01
3.670582747463467e-03,1.447909e-01
3.680348372463467e-03,1.448783e-01
3.690113997463466e-03,1.450906e-01
3.699879622463466e-03,1.454177e-01
3.709645247463466e-03,1.458501e-01
3.719410872463466e-03,1.463792e-01
3.729176497463466e-03,1.469966e-01
3.738942122463465e-03,1.476945e-01
3.748707747463465e-03,1.484660e-01
3.758473372463465e-03,1.493041e-01
3.768238997463465e-03,1.502027e-01
3.778004622463465e-03,1.511559e-01
3.787770247463464e-03,1.521583e-01
3.797535872463464e-03,1.532048e-01
3.807301497463464e-03,1.542905e-01
3.817067122463464e-03,1.554112e-01
3.826832747463464e-03,1.565626e-01
3.836598372463463e-03,1.577411e-01
3.846363997463463e-03,1.589429e-01
3.856129622463463e-03,1.601648e-01
3.865895247463463e-03,1.614037e-01
3.875660872463463e-03,1.626568e-01
3.885426497463462e-03,1.639213e-01
3.895192122463462e-03,1.651949e-01
3.904957747463462e-03,1.664753e-01
3.914723372463462e-03,1.677603e-01
3.924488997463462e-03,1.690480e-01
3.934254622463462e-03,1.703366e-01
3.944020247463462e-03,1.716244e-01
3.953785872463461e-03,1.729098e-01
3.963551497463461e-03,1.741925e-01
3.963704085354086e-03,1.742125e-01
3.964619612697836e-03,1.743323e-01
3.965840315822836e-03,1.744912e-01
3.968281722072836e-03,1.747938e-01
3.969239264596384e-03,1.747871e-01
3.969802199848496e-03,1.745973e-01
