time	V(out)
3.920431982286773e-03	-4.499545e+00
3.939963232286773e-03	-4.499543e+00
3.949728857286772e-03	-4.499539e+00
3.959494482286772e-03	-4.499526e+00
3.965668627562302e-03	-4.499437e+00
3.968947348708578e-03	-4.475743e+00
3.970641010661021e-03	-4.420116e+00
3.972286780088209e-03	-4.320600e+00
3.974644450856375e-03	-4.139264e+00
3.978180124464105e-03	-3.815757e+00
3.982849550260611e-03	-3.315692e+00
3.992188401853624e-03	-2.189928e+00
4.001954026853624e-03	-9.273189e-01
4.011719651853624e-03	3.808559e-01
4.021485276853623e-03	1.700150e+00
4.031250901853623e-03	3.014126e+00
4.041016526853623e-03	4.317809e+00
4.042237229978623e-03	4.477785e+00
4.042249760975423e-03	4.479114e+00
4.042274822969023e-03	4.481281e+00
4.042376976092697e-03	4.489894e+00
4.042443055033102e-03	4.493805e+00
4.042519012132780e-03	4.496562e+00
4.042589756845735e-03	4.497853e+00
4.042691570990636e-03	4.498672e+00
4.042783733453278e-03	4.499009e+00
4.042928991227092e-03	4.499229e+00
4.043131411583167e-03	4.499363e+00
4.043467069012595e-03	4.499450e+00
4.044001569859372e-03	4.499499e+00
4.044982295443623e-03	4.499524e+00
4.046765210382652e-03	4.499535e+00
4.050331040260710e-03	4.499539e+00
4.067228325016826e-03	4.499544e+00
4.086759575016826e-03	4.499545e+00
4.106290825016825e-03	4.499546e+00
4.125822075016825e-03	4.499546e+00
4.145353325016824e-03	4.499546e+00
4.164884575016824e-03	4.499546e+00
4.184415825016823e-03	4.499546e+00
4.203947075016823e-03	4.499547e+00
4.223478325016823e-03	4.499547e+00
4.243009575016822e-03	4.499547e+00
4.262540825016822e-03	4.499547e+00
4.282072075016821e-03	4.499547e+00
4.301603325016821e-03	4.499547e+00
4.321134575016821e-03	4.499547e+00
4.340665825016820e-03	4.499548e+00
4.360197075016820e-03	4.499548e+00
4.379728325016819e-03	4.499548e+00
4.399259575016819e-03	4.499548e+00
4.418790825016818e-03	4.499548e+00
4.438322075016818e-03	4.499545e+00
4.448087700016818e-03	4.499539e+00
4.457853325016818e-03	4.499509e+00
4.462835912722896e-03	4.478815e+00
4.465872945106541e-03	4.402678e+00
4.467948672058001e-03	4.287575e+00
4.469664677511076e-03	4.159512e+00
4.471375195445540e-03	4.014144e+00
4.473422591614535e-03	3.822572e+00
4.475511294356404e-03	3.610445e+00
4.478410922878956e-03	3.293657e+00
4.481819595831523e-03	2.896182e+00
4.487174380135816e-03	2.234552e+00
4.494099353379788e-03	1.339751e+00
4.503864978379788e-03	3.998630e-02
4.513630603379787e-03	-1.277169e+00
4.523396228379787e-03	-2.596294e+00
4.533161853379787e-03	-3.912726e+00
4.534382556504787e-03	-4.075130e+00
4.536823962754787e-03	-4.396805e+00
4.537434314317287e-03	-4.476502e+00
4.537478962267254e-03	-4.480940e+00
4.537538492867210e-03	-4.486408e+00
4.537594855883691e-03	-4.490770e+00
4.537668310524018e-03	-4.494629e+00
4.537758519985884e-03	-4.497267e+00
4.537831737423332e-03	-4.498267e+00
4.537928903440193e-03	-4.498822e+00
4.538036766361056e-03	-4.499102e+00
4.538203400217605e-03	-4.499286e+00
4.538445777111067e-03	-4.499399e+00
4.538848321956687e-03	-4.499469e+00
4.539515276588698e-03	-4.499508e+00
4.540756412184321e-03	-4.499527e+00
4.543075965823111e-03	-4.499534e+00
4.547715073100692e-03	-4.499537e+00
4.566758912655853e-03	-4.499541e+00
4.586290162655853e-03	-4.499542e+00
4.605821412655853e-03	-4.499543e+00
4.625352662655852e-03	-4.499543e+00
4.644883912655852e-03	-4.499543e+00
4.664415162655851e-03	-4.499543e+00
4.683946412655851e-03	-4.499543e+00
4.703477662655851e-03	-4.499544e+00
4.723008912655850e-03	-4.499544e+00
4.742540162655850e-03	-4.499544e+00
4.762071412655849e-03	-4.499544e+00
4.781602662655849e-03	-4.499544e+00
4.801133912655848e-03	-4.499544e+00
4.820665162655848e-03	-4.499545e+00
4.840196412655848e-03	-4.499545e+00
4.859727662655847e-03	-4.499545e+00
4.879258912655847e-03	-4.499545e+00
4.898790162655846e-03	-4.499545e+00
4.918321412655846e-03	-4.499545e+00
4.937852662655846e-03	-4.499543e+00
4.947618287655845e-03	-4.499540e+00
4.957383912655845e-03	-4.499520e+00
4.967149537655845e-03	-4.452393e+00
4.971573717282537e-03	-4.311365e+00
4.975806368665029e-03	-4.014955e+00
4.979660993210257e-03	-3.649950e+00
4.983966383624844e-03	-3.173565e+00
4.992577164454020e-03	-2.121339e+00
5.001485163176864e-03	-9.659606e-01
5.011250788176864e-03	3.421379e-01
5.021016413176864e-03	1.661422e+00
5.030782038176864e-03	2.975827e+00
5.040547663176864e-03	4.282820e+00
5.040700251067488e-03	4.302387e+00
5.041005426848738e-03	4.341182e+00
5.041406848408101e-03	4.393793e+00
5.041860520085534e-03	4.451356e+00
5.042194546093783e-03	4.487926e+00
5.042317536746537e-03	4.495650e+00
5.042435848195753e-03	4.498079e+00
5.042522546317103e-03	4.498747e+00
5.042636842813043e-03	4.499078e+00
5.042785971180187e-03	4.499267e+00
5.043012613804328e-03	4.499387e+00
5.043392654784231e-03	4.499465e+00
5.043994042084122e-03	4.499506e+00
5.045196816683905e-03	4.499528e+00
5.047602365883469e-03	4.499537e+00
5.052413464282600e-03	4.499540e+00
5.071801286080860e-03	4.499544e+00
5.091332536080860e-03	4.499545e+00
5.110863786080859e-03	4.499546e+00
5.130395036080859e-03	4.499546e+00
5.149926286080859e-03	4.499546e+00
5.169457536080858e-03	4.499546e+00
5.188988786080858e-03	4.499546e+00
5.208520036080857e-03	4.499547e+00
5.228051286080857e-03	4.499547e+00
5.247582536080857e-03	4.499547e+00
5.267113786080856e-03	4.499547e+00
5.286645036080856e-03	4.499547e+00
5.306176286080855e-03	4.499547e+00
5.325707536080855e-03	4.499547e+00
5.345238786080854e-03	4.499547e+00
5.364770036080854e-03	4.499548e+00
5.384301286080854e-03	4.499548e+00
5.403832536080853e-03	4.499548e+00
5.423363786080853e-03	4.499547e+00
5.442895036080852e-03	4.499543e+00
5.452660661080852e-03	4.499525e+00
5.462426286080852e-03	4.484457e+00
5.465572595448183e-03	4.419709e+00
5.468022863597859e-03	4.291517e+00
5.469656398284167e-03	4.172730e+00
5.471256745388641e-03	4.039269e+00
5.472935390502377e-03	3.886322e+00
5.474485939435215e-03	3.734556e+00
5.476377219202652e-03	3.537819e+00
5.478368826603346e-03	3.319516e+00
5.480909333616680e-03	3.027028e+00
5.483984999027383e-03	2.656913e+00
5.488269351006434e-03	2.119904e+00
5.493955258830292e-03	1.381964e+00
5.503415843140905e-03	1.227458e-01
5.513181468140904e-03	-1.193625e+00
5.522947093140904e-03	-2.512791e+00
5.532712718140904e-03	-3.830868e+00
5.533933421265904e-03	-3.993158e+00
5.536374827515904e-03	-4.315069e+00
5.536985179078404e-03	-4.395964e+00
5.537137766969029e-03	-4.415963e+00
5.537442942750279e-03	-4.454905e+00
5.537677035479171e-03	-4.483429e+00
5.537716419363665e-03	-4.487075e+00
5.537768931209656e-03	-4.490867e+00
5.537852291726738e-03	-4.495030e+00
5.537938857010366e-03	-4.497423e+00
5.538011954109817e-03	-4.498332e+00
5.538109847978354e-03	-4.498851e+00
5.538222330473282e-03	-4.499123e+00
5.538393453479304e-03	-4.499298e+00
5.538647869882669e-03	-4.499407e+00
5.539064429884547e-03	-4.499474e+00
5.539774680809355e-03	-4.499510e+00
5.541067836829503e-03	-4.499528e+00
5.543578097873096e-03	-4.499535e+00
5.548598619960282e-03	-4.499537e+00
5.568129869960282e-03	-4.499541e+00
5.587661119960281e-03	-4.499542e+00
5.607192369960281e-03	-4.499543e+00
5.626723619960280e-03	-4.499543e+00
5.646254869960280e-03	-4.499543e+00
5.665786119960279e-03	-4.499543e+00
5.685317369960279e-03	-4.499543e+00
5.704848619960279e-03	-4.499544e+00
5.724379869960278e-03	-4.499544e+00
5.743911119960278e-03	-4.499544e+00
5.763442369960277e-03	-4.499544e+00
5.782973619960277e-03	-4.499544e+00
5.802504869960277e-03	-4.499545e+00
5.822036119960276e-03	-4.499545e+00
5.841567369960276e-03	-4.499545e+00
5.861098619960275e-03	-4.499545e+00
5.880629869960275e-03	-4.499545e+00
5.900161119960274e-03	-4.499545e+00
5.919692369960274e-03	-4.499545e+00
5.939223619960274e-03	-4.499543e+00
5.948989244960273e-03	-4.499539e+00
5.958754869960273e-03	-4.499236e+00
5.968520494960273e-03	-4.411227e+00
5.972715818308031e-03	-4.231861e+00
5.976680010606618e-03	-3.912964e+00
5.981877626139955e-03	-3.384484e+00
5.988111655770551e-03	-2.662625e+00
5.994343419375605e-03	-1.879303e+00
6.004109044375605e-03	-5.936010e-01
6.013874669375605e-03	7.182227e-01
6.023640294375605e-03	2.036937e+00
6.033405919375605e-03	3.357079e+00
6.034626622500604e-03	3.519222e+00
6.037068028750605e-03	3.840454e+00
6.040406703993080e-03	4.283813e+00
6.040856059144035e-03	4.343019e+00
6.041754769445944e-03	4.460199e+00
6.041819617500705e-03	4.468143e+00
6.041957411701049e-03	4.483697e+00
6.041981729721584e-03	4.485992e+00
6.042014153748964e-03	4.488676e+00
6.042079001803724e-03	4.492659e+00
6.042192007635462e-03	4.496887e+00
6.042253476285050e-03	4.498026e+00
6.042343147601457e-03	4.498676e+00
6.042441319578315e-03	4.499014e+00
6.042591036162308e-03	4.499237e+00
6.042796850290299e-03	4.499368e+00
6.043136978717063e-03	4.499452e+00
6.043686465278643e-03	4.499500e+00
6.044692356391793e-03	4.499525e+00
6.046527434063579e-03	4.499535e+00
6.050197589407150e-03	4.499539e+00
6.067303525094293e-03	4.499543e+00
6.086834775094293e-03	4.499545e+00
6.106366025094292e-03	4.499545e+00
6.125897275094292e-03	4.499546e+00
6.145428525094291e-03	4.499546e+00
6.164959775094291e-03	4.499546e+00
6.174725400094291e-03	4.499546e+00
6.194256650094290e-03	4.499546e+00
6.213787900094290e-03	4.499546e+00
6.233319150094290e-03	4.499547e+00
6.252850400094289e-03	4.499547e+00
